archetype #,Feature Name,P value (Hypergeom.),Significant after Benjamini-Hochberg correction?,Is first bin maximal?
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant,1,0,0
4,anatomic neoplasm subdivision: Left Upper Inner Quadrant|Left Upper Outer Quadrant|Left Lower Inner Quadrant|Left Lower Outer Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Left Lower Outer Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Left Upper Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Lower Inner Quadrant,1,0,0
4,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant,1,0,0
4,anatomic neoplasm subdivision: Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Lower Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant,1,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Lower Inner Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant,1,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Upper Inner Quadrant|Right Upper Outer Quadrant|Right Lower Inner Quadrant|Right Lower Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Left,1,0,0
4,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right,1,0,0
4,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant,1,0,0
4,anatomic neoplasm subdivision: Right Upper Outer Quadrant|Right Lower Outer Quadrant|Right,1,0,0
4,axillary lymph node stage method type: No axillary staging,1,0,0
4,axillary lymph node stage method type: Other (specify),1,0,0
4,breast carcinoma estrogen receptor status: [Not Evaluated],1,0,0
4,breast carcinoma immunohistochemistry pos cell score: 0,1,0,0
4,breast carcinoma immunohistochemistry pos cell score: 1+,1,0,0
4,breast carcinoma immunohistochemistry pos cell score: 2+,1,0,0
4,breast carcinoma immunohistochemistry pos cell score: 4+,1,0,0
4,breast carcinoma progesterone receptor status: [Not Evaluated],1,0,0
4,er level cell percentage category: 10-19,1,0,0
4,er level cell percentage category: 40-49,1,0,0
4,er level cell percentage category: 50-59,1,0,0
4,er level cell percentage category: 60-69,1,0,0
4,er level cell percentage category: 70-79,1,0,0
4,er level cell percentage category: 80-89,1,0,0
4,her2 erbb pos finding cell percent category: 20-29,1,0,0
4,her2 erbb pos finding cell percent category: 30-39,1,0,0
4,her2 erbb pos finding cell percent category: 40-49,1,0,0
4,her2 erbb pos finding cell percent category: 50-59,1,0,0
4,her2 erbb pos finding cell percent category: 60-69,1,0,0
4,her2 erbb pos finding cell percent category: 70-79,1,0,0
4,her2 erbb pos finding cell percent category: 90-99,1,0,0
4,histological type: Medullary Carcinoma,1,0,0
4,histological type: Mixed Histology (please specify),1,0,0
4,histological type: Mucinous Carcinoma,1,0,0
4,history of neoadjuvant treatment: Yes,1,0,0
4,icd 10: C50.2,1,0,0
4,icd 10: C50.4,1,0,0
4,icd 10: C50.5,1,0,0
4,icd o 3 histology: 8013/3,1,0,0
4,icd o 3 histology: 8022/3,1,0,0
4,icd o 3 histology: 8050/3,1,0,0
4,icd o 3 histology: 8401/3,1,0,0
4,icd o 3 histology: 8480/3,1,0,0
4,icd o 3 histology: 8502/3,1,0,0
4,icd o 3 histology: 8503/3,1,0,0
4,icd o 3 histology: 8510/3,1,0,0
4,icd o 3 histology: 8523/3,1,0,0
4,icd o 3 histology: 8524/3,1,0,0
4,icd o 3 site: C50.1,1,0,0
4,icd o 3 site: C50.2,1,0,0
4,immunohistochemistry positive cell score: 0,1,0,0
4,immunohistochemistry positive cell score: 2+,1,0,0
4,immunohistochemistry positive cell score: 4+,1,0,0
4,initial pathologic diagnosis method: Other method, specify:,1,0,0
4,lab proc her2 neu immunohistochemistry receptor status: Indeterminate,1,0,0
4,lab procedure her2 neu in situ hybrid outcome type: Equivocal,1,0,0
4,lab procedure her2 neu in situ hybrid outcome type: Not Performed,1,0,0
4,menopause status: Indeterminate (neither Pre or Postmenopausal),1,0,0
4,menopause status: Peri (6-12 months since last menstrual period),1,0,0
4,number of lymphnodes positive by ihc: 1,1,0,0
4,pathologic M: M1,1,0,0
4,pathologic M: cM0 (i+),1,0,0
4,pathologic N: N0 (i+),1,0,0
4,pathologic N: N3,1,0,0
4,pathologic N: N3a,1,0,0
4,pathologic N: N3c,1,0,0
4,pathologic T: T4,1,0,0
4,pathologic T: TX,1,0,0
4,pathologic stage: Stage IA,1,0,0
4,pathologic stage: Stage IB,1,0,0
4,pathologic stage: Stage IIIC,1,0,0
4,pathologic stage: Stage IV,1,0,0
4,pathologic stage: Stage Tis,1,0,0
4,pathologic stage: Stage X,1,0,0
4,progesterone receptor level cell percent category: 10-19,1,0,0
4,progesterone receptor level cell percent category: 20-29,1,0,0
4,progesterone receptor level cell percent category: 40-49,1,0,0
4,progesterone receptor level cell percent category: 70-79,1,0,0
4,progesterone receptor level cell percent category: 80-89,1,0,0
4,race: AMERICAN INDIAN OR ALASKA NATIVE,1,0,0
4,race: ASIAN,1,0,0
4,race: BLACK OR AFRICAN AMERICAN,1,0,0
4,surgical procedure purpose other text: Excisional biopsy,1,0,0
4,surgical procedure purpose other text: Left segmental mastectomy with axillary lymph node dissection,1,0,0
4,surgical procedure purpose other text: Left segmental mastectomy with level 1 and level 2 axillary dissection,1,0,0
4,surgical procedure purpose other text: Modified Radical Masectomy,1,0,0
4,surgical procedure purpose other text: Modified radical mastectomy with left breast biopsy,1,0,0
4,surgical procedure purpose other text: Modified radical mastectomy with left sentinel node biopsy,1,0,0
4,surgical procedure purpose other text: Modified radical mastectomy with sentinel lymph node biopsy and with total mastectomy of left breast,1,0,0
4,surgical procedure purpose other text: Patey's Surgery,1,0,0
4,surgical procedure purpose other text: Pateys surgery,1,0,0
4,surgical procedure purpose other text: Quadrantectomy,1,0,0
4,surgical procedure purpose other text: Right segmental mastectomy with sentinel lymph node and axillary lymph node biopsy,1,0,0
4,surgical procedure purpose other text: Right total mastectomy with lymph node left axillary lymph node excision,1,0,0
4,surgical procedure purpose other text: Segmental mastectomy,1,0,0
4,surgical procedure purpose other text: Segmental mastectomy with left axillary lymph node dissection,1,0,0
4,surgical procedure purpose other text: Segmental mastectomy with sentinel axillary lymph node biopsy,1,0,0
4,surgical procedure purpose other text: Segmental mastectomy with sentinel node biopsy,1,0,0
4,surgical procedure purpose other text: Simple mastectomy with left lymph node sentinel biopsy,1,0,0
4,surgical procedure purpose other text: Surgical Resection,1,0,0
4,surgical procedure purpose other text: Surgical resection,1,0,0
4,surgical procedure purpose other text: TOTAL MASTECTOMY,1,0,0
4,surgical procedure purpose other text: Total Mastectomy,1,0,0
4,surgical procedure purpose other text: Total mastectomy,1,0,0
4,surgical procedure purpose other text: Total mastectomy with left sentinel lymph node biospy,1,0,0
4,surgical procedure purpose other text: Total mastectomy with retromammary lymph node excision,1,0,0
4,surgical procedure purpose other text: Total mastectomy with sentinel lymoh node biopsy,1,0,0
4,surgical procedure purpose other text: Total mastectomy with sentinel lymph node biopsy,1,0,0
4,surgical procedure purpose other text: Wide Local Excision,1,0,0
4,surgical procedure purpose other text: Wide local excision,1,0,0
4,surgical procedure purpose other text: bilateral total mastectomies with right sentinel node biopsy,1,0,0
4,surgical procedure purpose other text: biopsy,1,0,0
4,surgical procedure purpose other text: excisional biopsy,1,0,0
4,surgical procedure purpose other text: left segmental mastectomy with axillary sentinel lymph node biopsy,1,0,0
4,surgical procedure purpose other text: left segmental mastectomy with sentinel node dissection,1,0,0
4,surgical procedure purpose other text: localized segmental mastectomy with axillary node dissection,1,0,0
4,surgical procedure purpose other text: needle directed right breast biopsy with left segmental mastectomy with axillary lymph node dissection,1,0,0
4,surgical procedure purpose other text: needle localized segmental mastectomy,1,0,0
4,surgical procedure purpose other text: quadrantectomy,1,0,0
4,surgical procedure purpose other text: right total mastectomy with sentinel lymph node dissection right reconstruction with TRAMP,1,0,0
4,surgical procedure purpose other text: segmental mastectomy with axillary dissection,1,0,0
4,surgical procedure purpose other text: segmental mastectomy with excision of mass on chest wall and axillary node dissection,1,0,0
4,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node dissection,1,0,0
4,surgical procedure purpose other text: segmental mastectomy with sentinel lymph node excision and biopsy,1,0,0
4,surgical procedure purpose other text: sentinel lymph node biopsy,1,0,0
4,surgical procedure purpose other text: surgical resection,1,0,0
4,surgical procedure purpose other text: toilet mastectomy,1,0,0
4,surgical procedure purpose other text: total mastectomy,1,0,0
4,surgical procedure purpose other text: total mastectomy and sentinel node biopsy,1,0,0
4,surgical procedure purpose other text: total mastectomy with rigth axillary lymph node and sentinel lymph node dissection,1,0,0
4,surgical procedure purpose other text: total mastectomy with sentinel lymph node biopsy with tissue reconstruction,1,0,0
4,surgical procedure purpose other text: wide local excision,1,0,0
4,surgical procedure purpose other text: with left axilla sentinel lymph node biopsy,1,0,0
4,surgical procedure purpose other text: with sentinel lymph node biopsy,1,0,0
4,anatomic treatment site: Distant Recurrence,1,0,0
4,anatomic treatment site: Distant Recurrence,Local Recurrence,Primary Tumor Field,1,0,0
4,anatomic treatment site: Distant Recurrence,Primary Tumor Field,1,0,0
4,anatomic treatment site: Local Recurrence,1,0,0
4,anatomic treatment site: Regional site,1,0,0
4,radiation treatment ongoing: YES,1,0,0
4,radiation type: EXTERNAL BEAM,IMPLANTS,1,0,0
4,radiation type: External,1,0,0
4,radiation type: OTHER: SPECIFY IN NOTES,1,0,0
4,radiation regimen indication: ADJUVANT,PROGRESSION,RECURRENCE,1,0,0
4,radiation regimen indication: PALLIATIVE,1,0,0
4,radiation regimen indication: RECURRENCE,1,0,0
4,PAM50 sample type: metastatic,1,0,0
4,PAM50 sample type: tumor,1,0,0
4,PAM50: Basal,1,0,0
4,PAM50: Her2,1,0,0
4,PAM50: LumA,1,0,0
4,PAM50: LumB,1,0,0
